name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000055,55.14,61.52,67.6,277.11,1.634,1.809,0.1130363623903693,225.15185546875,6.299835205078125,1056.833251953125,0.9751291955806202,1488406
sample_7000056,22.95,8.65,336.29,37.12,2.064,2.671,0.9932617247951315,0.1727294921875,0.1715087890625,0.721435546875,0.9998118126318003,1987007
sample_7000057,65.51,40.91,31.43,114.07,1.819,1.74,0.06957524450235404,218.4530029296875,7.01458740234375,1158.552978515625,0.9271065702392954,700709
sample_7000058,14.03,41.41,352.32,295.46,2.462,2.466,0.9860080798252175,0.3065185546875,0.3016815185546875,1.7698974609375,0.999152155926078,1759444
sample_7000059,56.64,18.35,121.83,144.99,2.394,2.074,0.2964327389091326,68.9364013671875,4.7073974609375,811.273193359375,0.9948522111704454,698435
sample_7000060,1.33,45.4,184.13,110.22,2.561,1.982,0.9699033825931246,0.45770263671875,0.4404296875,3.7451934814453125,0.9987712631226425,1270475
sample_7000061,1.65,45.39,269.0,232.02,1.958,1.697,0.932799241899142,0.6373291015625,0.5821533203125,18.042213439941406,0.9987477243092335,1449939
sample_7000062,62.03,29.6,231.3,4.55,1.891,1.644,0.06674211400834718,281.97821044921875,7.11712646484375,721.3937377929688,0.9819635674082601,764330
sample_7000063,62.46,39.3,81.73,233.81,1.895,2.045,0.7004136894864978,2.28515625,0.91796875,492.1063232421875,0.9970058234414994,1160774
sample_7000064,41.53,17.9,104.6,172.58,2.757,2.713,0.986372248419192,0.298095703125,0.29388427734375,1.3304443359375,0.9984107342455655,1251417
sample_7000065,29.85,33.83,211.17,194.89,2.779,2.076,0.9924247779394341,0.22515869140625,0.223388671875,0.8544921875,0.9983747116508843,947827
sample_7000066,12.97,58.46,27.71,6.53,2.832,2.081,0.949234193562269,0.69598388671875,0.6544189453125,7.694976806640625,0.9979219585282408,1254821
sample_7000067,28.6,29.69,186.68,23.25,2.277,2.353,0.9806947020767869,0.27813720703125,0.27197265625,2.59185791015625,0.9994288282672698,1552061
sample_7000068,37.49,64.55,351.44,76.68,2.781,2.397,0.09717941225936108,290.0650634765625,6.830322265625,1127.7222900390625,0.996522151493011,1290263
sample_7000069,60.9,72.18,181.58,34.69,2.092,2.213,0.06072857982890419,211.50411987304688,5.17352294921875,554.8336181640625,0.8899336166477462,1054380
sample_7000070,3.41,17.39,181.66,72.7,2.042,2.182,0.9944282587973095,0.149658203125,0.14874267578125,0.5369873046875,0.9994745187203377,1862075
sample_7000071,69.9,2.93,152.95,125.19,1.67,2.746,0.07496782472580499,362.5549011230469,6.32354736328125,1318.271728515625,0.948865197658094,1329437
sample_7000072,68.87,34.57,62.63,306.36,2.414,2.158,0.029749490687431053,400.28741455078125,7.7361602783203125,1210.9288330078125,0.882201044970679,496748
sample_7000073,11.14,24.34,299.84,5.9,2.494,2.853,0.9931672046140545,0.16778564453125,0.1666259765625,0.6097164154052734,0.9994552378650807,1968594
sample_7000074,39.49,50.25,68.28,78.29,2.514,2.215,0.9946803786310823,0.1827392578125,0.181640625,0.6553955078125,0.9992153899216264,1486196
sample_7000075,39.98,4.29,154.4,90.34,2.234,1.89,0.9784105261919557,0.38818359375,0.377197265625,4.1405029296875,0.9988110905066698,935039
sample_7000076,51.86,48.24,207.61,209.81,2.956,1.806,0.9381982041635665,0.837158203125,0.7454833984375,16.41386604309082,0.9981129384591838,573883
sample_7000077,46.32,28.14,4.7,196.63,2.377,1.932,0.9202931263562352,0.451171875,0.3912353515625,23.608945846557617,0.9981412829755858,1169598
sample_7000078,69.74,28.38,261.47,103.75,2.296,1.747,0.01453205775744251,581.37841796875,8.285797119140625,1660.52197265625,0.9924351075172433,420725
sample_7000079,44.61,23.4,343.01,20.43,2.871,1.77,0.811023472233086,6.1109619140625,4.5792236328125,28.855640411376953,0.996647830465764,473027
sample_7000080,4.59,63.09,225.6,287.63,2.726,2.188,0.22869598957236706,146.3798828125,4.4276123046875,747.6897583007812,0.9977642797671534,1420073
sample_7000081,41.69,64.58,95.11,185.87,2.069,1.596,0.415763681728793,23.14087677001953,4.879669189453125,501.27020263671875,0.9959904439233708,1036839
sample_7000082,17.73,53.9,301.75,322.72,2.82,2.141,0.8591594667437872,1.4193115234375,1.1197509765625,45.50593948364258,0.9979036731814465,1244805
sample_7000083,58.54,1.11,214.28,266.88,2.384,1.674,0.2100100031828309,172.09921264648438,4.2606201171875,858.7908935546875,0.9946362994989055,439860
