name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000055,55.14,61.52,67.6,277.11,1.634,1.809,0.021845105589831597,754.4114990234375,8.122711181640625,1349.19775390625,0.9528760804047745,1455017
sample_7000056,22.95,8.65,336.29,37.12,2.064,2.671,0.940221285165838,0.580810546875,0.5426025390625,18.39281463623047,0.9993715324845751,1986125
sample_7000057,65.51,40.91,31.43,114.07,1.819,1.74,0.013464294073655425,758.3612060546875,7.6407270431518555,1431.1722412109375,0.9957408710110635,700668
sample_7000058,14.03,41.41,352.32,295.46,2.462,2.466,0.8857187563121794,0.7760009765625,0.6676025390625,483.72857666015625,0.9982522924107345,1757515
sample_7000059,56.64,18.35,121.83,144.99,2.394,2.074,0.10957277351800997,404.87762451171875,5.75048828125,1363.4990234375,0.9971861216159091,700612
sample_7000060,1.33,45.4,184.13,110.22,2.561,1.982,0.7643155287398833,1.41845703125,0.96539306640625,1538.0162353515625,0.9966886584390086,1268081
sample_7000061,1.65,45.39,269.0,232.02,1.958,1.697,0.6141148801672432,2.108017921447754,0.922882080078125,1538.1304931640625,0.996549833140892,1446516
sample_7000062,62.03,29.6,231.3,4.55,1.891,1.644,0.04238179189872279,296.7861633300781,8.30120849609375,1071.90673828125,0.984584753255784,756103
sample_7000063,62.46,39.3,81.73,233.81,1.895,2.045,0.3540598474544171,211.23065185546875,2.69921875,1022.4472045898438,0.9927400298261282,1161620
sample_7000064,41.53,17.9,104.6,172.58,2.757,2.713,0.922727167244289,0.7141571044921875,0.645751953125,408.07672119140625,0.9978679792036144,1249663
sample_7000065,29.85,33.83,211.17,194.89,2.779,2.076,0.9578765488426718,0.573486328125,0.5452880859375,5.540771484375,0.9979668305639436,946836
sample_7000066,12.97,58.46,27.71,6.53,2.832,2.081,0.7136945224623817,2.212890625,1.31231689453125,510.53594970703125,0.9964719533814291,1252917
sample_7000067,28.6,29.69,186.68,23.25,2.277,2.353,0.8719701670044077,0.7490234375,0.616607666015625,251.4896240234375,0.9983111425317152,1550498
sample_7000068,37.49,64.55,351.44,76.68,2.781,2.397,0.03090861311676448,835.8055419921875,7.508872985839844,1564.9833984375,0.9868200990209812,1278608
sample_7000069,60.9,72.18,181.58,34.69,2.092,2.213,0.0,999.402587890625,nan,1023.8974609375,0.000354671616306112,420
sample_7000070,3.41,17.39,181.66,72.7,2.042,2.182,0.9438845988603777,0.49578857421875,0.46327972412109375,18.233142852783203,0.9981670865639662,1859739
sample_7000071,69.9,2.93,152.95,125.19,1.67,2.746,0.04125968530556217,269.7975158691406,7.67041015625,1315.6649169921875,0.9860670078259819,1322235
sample_7000072,68.87,34.57,62.63,306.36,2.414,2.158,0.016929246459888882,633.9320678710938,7.7934417724609375,1432.2750244140625,0.9871211893677729,492993
sample_7000073,11.14,24.34,299.84,5.9,2.494,2.853,0.965338523109515,0.4869384765625,0.468505859375,2.407796859741211,0.9988521205308981,1967458
sample_7000074,39.49,50.25,68.28,78.29,2.514,2.215,0.9621979197038268,0.50146484375,0.4788818359375,3.1486854553222656,0.9985583850685271,1485077
sample_7000075,39.98,4.29,154.4,90.34,2.234,1.89,0.8710659876740793,0.937347412109375,0.7736282348632812,1340.271240234375,0.9980757107903369,934129
sample_7000076,51.86,48.24,207.61,209.81,2.956,1.806,0.5992760133632232,4.00262451171875,1.238037109375,1373.6461181640625,0.9970916023496792,573215
sample_7000077,46.32,28.14,4.7,196.63,2.377,1.932,0.686537797899573,1.5313720703125,0.783447265625,1043.833740234375,0.9940845065614872,1164906
sample_7000078,69.74,28.38,261.47,103.75,2.296,1.747,0.014590417017891138,560.6424560546875,8.027542114257812,1413.832763671875,0.9953993080106721,422332
sample_7000079,44.61,23.4,343.01,20.43,2.871,1.77,0.1680414571722641,493.60015869140625,6.1266021728515625,1553.97265625,0.996869265499348,473163
sample_7000080,4.59,63.09,225.6,287.63,2.726,2.188,0.057918587361913985,544.2648315429688,7.268218994140625,1402.5198974609375,0.9898096313244599,1408995
sample_7000081,41.69,64.58,95.11,185.87,2.069,1.596,0.04375490062428273,426.048095703125,7.12457275390625,812.9432983398438,0.9944465970504277,1034307
sample_7000082,17.73,53.9,301.75,322.72,2.82,2.141,0.594937868066138,5.8085784912109375,2.1739501953125,1116.164306640625,0.9967459755067398,1244851
sample_7000083,58.54,1.11,214.28,266.88,2.384,1.674,0.11643122095256055,388.1653747558594,6.24662971496582,1567.488525390625,0.9829472889489662,434849
sample_7000084,28.17,66.25,144.94,256.88,1.826,1.656,0.020915782225068392,620.0682373046875,8.192977905273438,1549.3055419921875,0.9818422416491938,1492844
sample_7000085,1.03,22.53,301.68,136.59,1.605,2.24,0.9087625787240694,0.73504638671875,0.66290283203125,313.9195556640625,0.9995881558641976,2072746
sample_7000086,14.74,8.19,105.74,183.48,2.475,1.749,0.9314986974510906,0.78369140625,0.719482421875,28.030174255371094,0.9983133669810034,783080
sample_7000087,50.56,30.03,133.24,155.12,1.542,1.923,0.7591027169949752,2.1361083984375,1.49072265625,1309.2879638671875,0.9986518588755476,1575601
sample_7000088,23.01,60.37,150.69,90.95,1.511,1.511,0.34334711578544214,227.7339630126953,1.94287109375,1554.37255859375,0.9955170503784032,1712806
sample_7000089,7.24,9.95,200.03,217.91,2.127,2.133,0.958019363022972,0.4188232421875,0.39886474609375,2.1755828857421875,0.9983352773621803,1616793
sample_7000090,58.13,10.32,17.41,73.72,1.64,2.505,0.31360552058162705,391.3006286621094,2.148681640625,1218.3668212890625,0.9889574747814193,1509696
sample_7000091,32.42,61.54,15.14,337.82,1.928,1.971,0.30447739259646317,184.32505798339844,3.708251953125,1063.126220703125,0.9948416829009535,1592266
sample_7000092,43.11,12.61,198.55,206.97,1.711,1.916,0.9252788128306016,0.65191650390625,0.591796875,192.95957946777344,0.9981247935582367,1535080
sample_7000093,71.32,34.63,42.89,85.65,1.966,2.407,0.009719383038338357,783.094482421875,7.636427879333496,1412.2684326171875,0.9945246064802016,773403
sample_7000094,50.51,73.0,72.65,245.12,1.722,1.581,0.01065046973821561,540.8115844726562,8.12445068359375,932.7498168945312,0.8073128595518196,977140
sample_7000095,18.41,6.08,175.94,300.55,2.514,2.615,0.9447900978162491,0.4853515625,0.454681396484375,15.62318229675293,0.9985830437569583,1687143
sample_7000096,60.23,36.21,245.64,83.98,2.094,2.367,0.03776419984628658,367.6033630371094,6.7527618408203125,1278.5916748046875,0.970591171103212,1273799
sample_7000097,25.4,0.18,71.56,134.67,2.01,1.856,0.9638178155648911,0.464141845703125,0.444091796875,2.6569900512695312,0.9980598620879305,1248515
sample_7000098,61.1,26.65,103.84,157.25,2.472,1.66,0.025532824898234236,565.4325561523438,7.4677734375,1371.7308349609375,0.9946329507146585,402149
sample_7000099,56.84,31.97,85.66,331.34,2.022,1.892,0.3501049638433974,175.76072692871094,3.63568115234375,1207.08935546875,0.9965639569154922,929844
sample_7000100,57.6,67.72,208.22,334.59,2.809,2.912,0.007089546109846901,484.9027099609375,8.0625,974.5339965820312,0.7841745650834164,791447
sample_7000101,42.19,28.97,216.7,106.06,2.576,2.376,0.633182855710812,3.4080810546875,1.515869140625,1340.820556640625,0.996318827963411,1181128
