name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000082,17.73,53.9,301.75,322.72,2.82,2.141,0.580003918375737,5.97845458984375,2.125732421875,1158.95263671875,0.9972502658450028,1245414
sample_7000083,58.54,1.11,214.28,266.88,2.384,1.674,0.1314810277074428,232.09921264648438,5.326061248779297,1112.066162109375,0.8778634012456455,440748
sample_7000084,28.17,66.25,144.94,256.88,1.826,1.656,0.027805584243017715,552.813720703125,7.72784423828125,1230.57177734375,0.990851834150621,1513437
sample_7000085,1.03,22.53,301.68,136.59,1.605,2.24,0.9693653148347843,0.56134033203125,0.5421142578125,3.72607421875,0.9999672067901234,2073532
sample_7000086,14.74,8.19,105.74,183.48,2.475,1.749,0.9751920912749349,0.744384765625,0.7216328382492065,4.089225769042969,0.9984101708302017,783742
sample_7000087,50.56,30.03,133.24,155.12,1.542,1.923,0.8455176942897736,1.53509521484375,1.21783447265625,194.6984100341797,0.9980046132226701,1574491
sample_7000088,23.01,60.37,150.69,90.95,1.511,1.511,0.48638132975221476,16.1983642578125,2.371337890625,1370.438720703125,0.9982984925271395,1717899
sample_7000089,7.24,9.95,200.03,217.91,2.127,2.133,0.9847292845554193,0.3333740234375,0.32763671875,1.1929293870925903,0.9987032586492648,1617344
sample_7000090,58.13,10.32,17.41,73.72,1.64,2.505,0.5065048969448911,13.82220458984375,2.48388671875,555.498291015625,0.9993606368476252,1525543
sample_7000091,32.42,61.54,15.14,337.82,1.928,1.971,0.17716523114738916,183.63168334960938,5.1302490234375,631.4130859375,0.9955493866077904,1598028
sample_7000092,43.11,12.61,198.55,206.97,1.711,1.916,0.9664294525220918,0.6449432373046875,0.61871337890625,4.909306526184082,0.9976375797739384,1534619
sample_7000093,71.32,34.63,42.89,85.65,1.966,2.407,0.03478754125412541,264.23504638671875,7.86822509765625,739.5955200195312,0.8406514268250258,775680
sample_7000094,50.51,73.0,72.65,245.12,1.722,1.581,0.05477663983058583,252.8782958984375,6.6834716796875,724.8609619140625,0.8129570371665159,985986
sample_7000095,18.41,6.08,175.94,300.55,2.514,2.615,0.9832213790843748,0.395263671875,0.38775634765625,1.7705059051513672,0.9986473604890803,1687743
sample_7000096,60.23,36.21,245.64,83.98,2.094,2.367,0.17785428605198242,251.87188720703125,3.78076171875,928.0089111328125,0.9600153730715031,1311405
sample_7000097,25.4,0.18,71.56,134.67,2.01,1.856,0.9845467494638456,0.4178466796875,0.41033935546875,1.7807083129882812,0.9976568269365108,1249640
sample_7000098,61.1,26.65,103.84,157.25,2.472,1.66,0.062318489533260586,338.5523681640625,5.9779052734375,1146.1715087890625,0.9895206325673338,400459
sample_7000099,56.84,31.97,85.66,331.34,2.022,1.892,0.4142420616242637,30.617767333984375,3.242431640625,1150.6173095703125,0.9951850363105287,928433
sample_7000100,57.6,67.72,208.22,334.59,2.809,2.912,0.033635743512360594,216.50634765625,7.86163330078125,812.396240234375,0.8418966720584437,919171
